Time,postX,postY,postZ,wristX,wristY,wristZ
2.93,35.468605,1284.2104,986.81906,130.22097,1186.3214,370.67413
2.94,35.454075,1284.1333,986.91609,130.25611,1186.2785,370.76049
2.95,35.422825,1284.1601,986.79947,130.25886,1186.2884,370.73026
2.96,35.459405,1284.2082,986.86333,130.24707,1186.2907,370.7127
2.97,35.487325,1284.186,986.8357,130.26202,1186.2637,370.73775
2.98,35.400965,1284.2222,986.79782,130.24117,1186.326,370.65722
2.99,35.435885,1284.232,986.82319,130.25188,1186.3118,370.72691
3,35.415465,1284.1966,986.87772,130.2216,1186.3068,370.74011
3.01,35.394525,1284.1765,986.82127,130.25054,1186.2793,370.71657
3.02,35.471285,1284.1802,986.80909,130.24394,1186.2932,370.71213
3.03,35.435185,1284.2226,986.83485,130.22903,1186.2965,370.6938
3.04,35.453495,1284.2446,986.86893,130.23702,1186.3414,370.73139
3.05,35.434675,1284.2528,986.86519,130.24592,1186.3077,370.6878
3.06,35.420505,1284.1787,986.78517,130.22475,1186.2955,370.69406
3.07,35.411885,1284.2044,986.80897,130.22443,1186.2852,370.67779
3.08,35.435655,1284.1907,986.80203,130.228,1186.3003,370.71987
3.09,35.430195,1284.193,986.83249,130.24077,1186.3027,370.70807
3.1,35.413545,1284.1634,986.85034,130.25708,1186.2995,370.78599
3.11,35.464075,1284.2033,986.79885,130.26373,1186.3072,370.68895
3.12,35.494735,1284.1752,986.84528,130.24606,1186.276,370.70444
3.13,35.413615,1284.1738,986.81302,130.26532,1186.2973,370.67545
3.14,35.459905,1284.1652,986.84712,130.25344,1186.2811,370.74151
3.15,35.441245,1284.2345,986.79218,130.23071,1186.3284,370.63095
3.16,35.393935,1284.2085,986.82076,130.26686,1186.3021,370.68456
3.17,35.395405,1284.1693,986.86728,130.27438,1186.2829,370.72786
3.18,35.476675,1284.1904,986.81638,130.25662,1186.2866,370.71804
3.19,35.418125,1284.2146,986.81011,130.27532,1186.33,370.72332
3.2,35.409595,1284.2701,986.82384,130.22794,1186.3441,370.65434
3.21,35.424465,1284.2751,986.75117,130.26808,1186.3468,370.63901
3.22,35.516615,1284.2121,986.79973,130.23795,1186.3133,370.67343
3.23,35.478635,1284.2219,986.72331,130.24826,1186.3125,370.66366
3.24,35.513185,1284.2101,986.80037,130.29523,1186.2876,370.76826
3.25,35.421055,1284.2341,986.77962,130.36701,1186.2491,370.81587
3.26,35.431805,1284.2148,986.81762,130.25832,1186.3336,370.71116
3.27,35.404965,1284.1777,986.81972,130.26857,1186.2777,370.72112
3.28,35.412755,1284.2504,986.73617,130.25986,1186.3015,370.59609
3.29,35.371875,1284.1495,986.81191,130.26579,1186.2843,370.75086
3.3,35.422265,1284.231,986.76467,130.2564,1186.3043,370.70766
3.31,35.455265,1284.2335,986.85635,130.23422,1186.3054,370.69766
3.32,35.446005,1284.2196,986.85509,130.20802,1186.3282,370.69282
3.33,35.461555,1284.1954,986.77809,130.3097,1186.2976,370.68941
3.34,35.507705,1284.2389,986.81781,130.27738,1186.3054,370.66318
3.35,35.447245,1284.2966,986.73795,130.28022,1186.3234,370.65364
3.36,35.495665,1284.2805,986.82952,130.25892,1186.3281,370.69531
3.37,35.416195,1284.2511,986.81859,130.25148,1186.3109,370.68276
3.38,35.444125,1284.2122,986.80846,130.26952,1186.3075,370.71092
3.39,35.497185,1284.1875,986.8641,130.24836,1186.2643,370.71716
3.4,35.485605,1284.2361,986.75768,130.44019,1186.2518,370.83183
3.41,35.425485,1284.1894,986.80047,130.24004,1186.2995,370.70517
3.42,35.432405,1284.2429,986.8096,130.23873,1186.2953,370.69134
3.43,35.463465,1284.2464,986.81741,130.2534,1186.3383,370.66064
3.44,35.474125,1284.2217,986.74773,130.2527,1186.2655,370.6779
3.45,35.444745,1284.1808,986.83597,130.2546,1186.2826,370.70971
3.46,35.445495,1284.1522,986.87245,130.246,1186.3022,370.76277
3.47,35.420615,1284.1975,986.84728,130.23332,1186.2816,370.71476
3.48,35.494635,1284.1906,986.77139,130.24754,1186.3092,370.72625
3.49,35.403985,1284.1611,986.95877,130.22704,1186.2849,370.73217
3.5,35.450495,1284.2201,986.817,130.26163,1186.2849,370.68313
3.51,35.412415,1284.1916,986.78541,130.30181,1186.2994,370.71749
3.52,35.420255,1284.2256,986.82617,130.2152,1186.306,370.67594
3.53,35.501705,1284.235,986.80693,130.24431,1186.3005,370.74595
3.54,35.510545,1284.2165,986.82387,130.27509,1186.2944,370.75686
3.55,35.473945,1284.2009,986.83584,130.27631,1186.302,370.73409
3.56,35.452915,1284.1666,986.85414,130.2689,1186.2666,370.71041
3.57,35.414645,1284.2146,986.78949,130.25069,1186.3042,370.665
3.58,35.424585,1284.2296,986.81252,130.26161,1186.3198,370.7274
3.59,35.512585,1284.2344,986.79418,130.24583,1186.3049,370.69426
3.6,35.440715,1284.2098,986.78429,130.23595,1186.3145,370.62872
3.61,35.439935,1284.161,986.87786,130.25359,1186.2688,370.72359
3.62,35.459595,1284.1908,986.88817,130.23681,1186.3008,370.7356
3.63,35.464555,1284.2233,986.87204,130.214,1186.2882,370.67545
3.64,35.384135,1284.158,986.88081,130.23889,1186.2876,370.72378
3.65,35.442385,1284.1826,986.84379,130.27169,1186.3049,370.71714
3.66,35.454585,1284.166,986.81998,130.27936,1186.2678,370.67631
3.67,35.456695,1284.2011,986.86951,130.24018,1186.2909,370.68716
3.68,35.387535,1284.1196,986.96682,130.24444,1186.2675,370.80751
3.69,35.478705,1284.2286,986.84294,130.23225,1186.3021,370.72153
3.7,35.389595,1284.196,986.79037,130.23686,1186.3255,370.71722
3.71,35.482755,1284.2239,986.76511,130.25832,1186.3111,370.67424
3.72,35.522505,1284.1863,986.84438,130.25363,1186.2772,370.70119
3.73,35.441595,1284.1883,986.83146,130.24819,1186.3413,370.73338
3.74,35.434245,1284.2147,986.82253,130.2167,1186.3299,370.71517
3.75,35.373095,1284.2765,986.68581,130.24389,1186.3277,370.63729
3.76,35.437565,1284.1706,986.82413,130.22714,1186.3012,370.70197
3.77,35.450565,1284.1861,986.81376,130.22328,1186.2766,370.73052
3.78,35.491995,1284.2056,986.81035,130.25382,1186.2944,370.68256
3.79,35.478105,1284.1388,986.88748,130.19825,1186.2842,370.72902
3.8,35.430005,1284.1639,986.86225,130.23161,1186.2957,370.7565
3.81,35.438475,1284.1206,986.86656,130.20428,1186.2994,370.68995
3.82,35.426835,1284.1668,986.87364,130.27496,1186.2713,370.74374
3.83,35.436625,1284.1259,986.84553,130.22376,1186.2518,370.72265
3.84,35.435525,1284.1766,986.82874,130.20614,1186.2939,370.72411
3.85,35.526365,1284.2085,986.83715,130.20918,1186.3045,370.67138
3.86,35.457285,1284.2292,986.74747,130.24254,1186.2938,370.68334
