Time,postX,postY,postZ,wristX,wristY,wristZ
2.31,6.67799,1296.9861,976.82257,-53.74221,1184.3168,152.46286
2.32,6.60284,1296.9438,976.68662,-53.79393,1184.3716,152.43885
2.33,6.53716,1296.9177,976.71052,-53.89242,1184.4372,152.38041
2.34,6.51193,1296.9607,976.64831,-54.06123,1184.5072,152.26859
2.35,6.57424,1296.9505,976.64279,-54.3158,1184.5769,152.09457
2.36,6.51438,1296.9635,976.61403,-54.67398,1184.5754,151.96959
2.37,6.59541,1296.9607,976.5818,-54.97447,1184.5956,151.9649
2.38,6.64196,1297.0073,976.75761,-55.33749,1184.6267,152.08798
2.39,6.73993,1297.0024,976.96421,-55.50282,1184.7358,152.32247
2.4,6.7703,1296.9943,977.00764,-55.69792,1185.6555,152.76484
2.41,6.77414,1297.2697,976.61903,-56.50967,1186.8877,152.72767
2.42,6.75761,1297.4746,976.13145,-57.32231,1188.4399,152.3885
2.43,6.50941,1296.9829,976.41225,-57.97034,1189.1621,152.35679
2.44,6.41421,1296.9499,976.30847,-58.87659,1189.355,151.69211
2.45,6.66933,1297.0739,976.26559,-59.55191,1189.6011,151.42794
2.46,6.65529,1297.1977,976.3197,-59.74299,1189.5408,151.4616
2.47,6.55771,1297.065,976.54339,-59.57871,1189.2678,151.72928
2.48,6.69051,1297.1062,976.57888,-59.12213,1188.832,152.06602
2.49,6.77095,1297.1922,976.64444,-58.28686,1188.5336,152.24801
2.5,6.71255,1297.1492,976.88008,-57.73866,1188.4613,152.55782
2.51,6.75662,1297.177,977.06204,-57.30787,1188.451,153.29882
2.52,6.71307,1297.2269,976.89132,-56.98939,1188.324,154.04347
2.53,6.59047,1297.2731,976.45083,-56.95176,1187.7875,154.92777
2.54,6.70644,1297.2743,976.15081,-56.58102,1187.445,155.69519
2.55,6.48855,1297.4193,975.73438,-56.03901,1187.2076,156.2133
2.56,6.44693,1297.0984,976.14529,-55.21388,1187.3184,157.14241
2.57,6.52719,1297.221,976.25964,-54.41125,1187.6977,157.59516
2.58,6.60253,1297.3183,976.38101,-53.89838,1187.8201,157.78545
2.59,6.75135,1297.2387,976.46971,-53.58725,1188.0294,158.075
2.6,6.65522,1297.2224,976.44006,-53.53695,1187.9298,158.27489
2.61,6.65906,1297.3977,976.10611,-53.68116,1187.7505,158.5931
2.62,6.60446,1297.3153,976.40547,-53.68706,1187.6707,159.17035
2.63,6.59605,1297.2732,976.43776,-53.32624,1187.7576,159.5125
2.64,6.61787,1297.1855,976.46091,-53.11159,1187.432,159.60534
2.65,6.70038,1297.0891,976.4513,-52.44364,1187.1833,160.09066
2.66,6.6084,1297.0241,976.46452,-51.77308,1187.1225,160.55634
2.67,6.53998,1297.0809,976.52803,-51.08488,1187.1674,160.9518
2.68,6.65447,1297.1317,976.73171,-50.2052,1187.2923,161.39013
2.69,6.72875,1297.1874,976.78899,-49.82022,1187.3821,161.538
2.7,6.78449,1297.1268,976.76576,-49.57342,1187.4447,161.66116
2.71,6.75851,1297.1627,976.55854,-48.75331,1187.6332,161.70005
2.72,6.48973,1297.0727,976.37969,-47.64806,1187.7511,161.75824
2.73,6.47942,1297.12,976.29059,-46.85582,1187.889,161.85291
2.74,6.57436,1297.1305,976.28727,-45.76447,1187.9641,162.10267
2.75,6.62518,1297.1038,976.3425,-44.80646,1188.0123,162.2119
2.76,6.61256,1297.18,976.35211,-44.23061,1188.1357,162.12775
2.77,6.6403,1297.2035,976.29882,-43.12675,1188.2126,161.83846
2.78,6.64283,1297.1395,976.58133,-42.25163,1188.4243,161.94344
2.79,6.69951,1297.1387,976.98082,-41.48557,1188.8076,162.338
2.8,6.78818,1297.208,976.92945,-40.39563,1190.1633,162.86971
2.81,6.76168,1297.2447,976.68336,-39.60448,1191.1707,162.86266
2.82,6.67563,1297.3076,976.25309,-37.78586,1192.4345,162.88362
2.83,6.52358,1297.4674,975.78717,-36.5991,1193.0816,162.58485
2.84,6.4658,1296.9001,976.36684,-34.90351,1193.0839,162.98078
2.85,6.57428,1297.0805,976.37216,-33.74816,1192.825,163.28132
2.86,6.67717,1297.2783,976.3814,-32.86293,1192.4766,163.77416
2.87,6.61573,1297.2215,976.48598,-32.66996,1192.0972,164.47079
2.88,6.70998,1297.1662,976.4872,-32.90469,1191.6122,165.06538
2.89,6.65162,1297.1311,976.66386,-32.77395,1191.3658,165.90225
2.9,6.6185,1297.0665,976.83595,-33.20012,1190.7218,166.10703
2.91,6.85263,1296.6771,977.54341,-32.9399,1190.4063,167.35181
2.92,6.70566,1296.9165,977.06131,-32.56633,1190.2307,168.02121
2.93,6.67617,1296.9893,976.62007,-32.02777,1189.6717,169.36292
2.94,6.59624,1297.03,976.39772,-31.87318,1189.1557,170.51296
2.95,6.47532,1296.9045,976.3878,-31.96815,1188.711,171.8107
2.96,6.49021,1296.9551,976.53553,-32.26083,1188.7329,172.75593
2.97,6.73138,1297.0578,976.72945,-32.61814,1188.7189,173.5627
2.98,6.7821,1297.0692,976.80315,-32.88956,1188.9561,173.99278
2.99,6.79393,1297.0567,976.86894,-32.98869,1189.164,174.86726
3,6.73858,1296.977,976.9103,-32.89922,1188.9728,175.36906
3.01,6.5392,1296.9294,976.94308,-32.34996,1188.959,176.21146
3.02,6.57699,1296.9231,976.94007,-31.81246,1189.0398,177.27536
3.03,6.62597,1296.7252,977.08186,-31.95308,1188.7988,177.96907
3.04,6.58838,1297.037,976.50331,-32.22808,1188.8507,178.17174
3.05,6.6062,1297.0566,976.4272,-33.05895,1188.7093,178.69651
3.06,6.5381,1297.11,976.29264,-33.81347,1188.6613,179.25549
3.07,6.52491,1297.0611,976.53746,-34.71551,1188.7843,180.10713
3.08,6.59108,1297.1462,976.63374,-35.28346,1188.7874,180.75206
3.09,6.68485,1297.1764,976.8106,-35.82587,1188.8085,181.50122
3.1,6.72049,1297.116,976.69387,-35.9285,1188.9077,182.02923
3.11,6.62395,1297.0813,976.59429,-36.36576,1188.8177,182.67775
3.12,6.50817,1297.0322,976.49094,-36.77367,1188.9789,183.07817
3.13,6.49463,1297.0252,976.50806,-37.9733,1189.1245,183.8415
3.14,6.66127,1297.095,976.51423,-38.92789,1189.1407,184.66342
3.15,6.59814,1297.0241,976.5403,-39.89237,1189.1141,185.13828
3.16,6.58989,1297.0744,976.5032,-41.12237,1188.974,185.88359
3.17,6.62072,1297.1787,976.48251,-41.633,1189.1807,186.39333
3.18,6.62977,1297.1676,976.7219,-42.47697,1189.2532,187.4068
3.19,6.65908,1297.1229,976.9464,-42.67723,1189.341,188.33544
3.2,6.70324,1297.0248,977.07338,-43.37246,1190.406,189.76068
3.21,6.7688,1297.2711,976.51755,-44.04881,1192.1197,190.87402
3.22,6.67065,1297.6041,975.79436,-45.85484,1193.4956,190.54641
3.23,6.38777,1297.1861,976.03792,-47.66005,1194.2981,190.72399
3.24,6.40217,1297.0911,976.16041,-49.34783,1195.0902,190.09939
3.25,6.45673,1297.2091,976.14549,-50.45356,1195.5562,190.05217
3.26,6.67757,1297.2945,976.31204,-51.86349,1195.2494,190.84478
3.27,6.77123,1297.2489,976.54238,-52.10396,1194.8502,192.11698
3.28,6.5616,1297.2363,976.5922,-51.7609,1194.3226,193.20537
