Time,postX,postY,postZ,wristX,wristY,wristZ
1.98,6.6297225,1297.5638,975.90668,-42.295858,1191.408,229.65779
1.99,6.5363125,1297.5251,975.83929,-40.526318,1192.4538,228.15663
2,6.5525825,1297.4969,975.94047,-38.958868,1193.0977,226.87373
2.01,6.6419225,1297.5311,976.13068,-38.093438,1193.2847,226.37529
2.02,6.8421525,1297.4958,976.31578,-37.508228,1193.0016,226.07979
2.03,6.7526225,1297.4845,976.15874,-37.325608,1192.6188,225.68551
2.04,6.5082325,1297.5502,975.99604,-37.744578,1192.3201,224.7428
2.05,6.4747225,1297.5077,975.98541,-37.891158,1192.1643,224.20434
2.06,6.5660525,1297.4138,976.18614,-37.792238,1191.8927,223.79094
2.07,6.7742625,1297.5214,976.33159,-37.317688,1191.4895,223.51226
2.08,6.7819925,1297.6379,976.19115,-36.879358,1191.0249,223.48234
2.09,6.6997525,1296.5218,977.30582,-36.836188,1190.2731,224.80137
2.1,6.6591425,1296.9333,976.61277,-36.977948,1189.9434,224.20812
2.11,6.4819925,1296.8379,976.64387,-37.478198,1189.4869,224.11725
2.12,6.5907825,1297.0377,976.50307,-38.371418,1189.1468,223.52754
2.13,6.6579425,1297.0998,976.66489,-38.992438,1189.0639,223.20296
2.14,6.7416825,1297.1073,976.65091,-39.361948,1189.25,222.81908
2.15,6.6862425,1297.0651,976.70581,-39.830868,1189.0255,222.20599
2.16,6.5488725,1296.9007,976.83229,-39.613858,1189.1718,221.99406
2.17,6.5790025,1296.8434,976.97143,-39.722218,1189.1945,221.20568
2.18,6.5266525,1296.5812,977.4347,-39.804228,1189.09,220.99455
2.19,6.7119025,1296.5322,977.64577,-40.122818,1189.1972,220.09341
2.2,6.6411425,1297.5211,976.09777,-40.471838,1189.4446,218.2464
2.21,6.6496525,1297.5134,975.99197,-41.721088,1189.3368,217.39356
2.22,6.5695525,1297.4598,975.93198,-42.504688,1189.2755,217.05734
2.23,6.5304725,1297.4903,975.95329,-43.565458,1189.1688,216.50774
2.24,6.6323825,1297.5169,976.07038,-44.384648,1189.2196,215.87886
2.25,6.6350725,1297.5287,976.11976,-45.236768,1189.1757,215.13831
2.26,6.6833725,1297.4712,975.97297,-45.725008,1189.0436,214.44531
2.27,6.6872325,1297.5172,975.876,-46.175238,1188.8927,213.86364
2.28,6.5940525,1297.525,975.78165,-47.011248,1188.8397,212.8751
2.29,6.6223625,1297.545,975.87025,-47.504788,1188.8865,212.25787
2.3,6.6317825,1297.5681,975.91532,-48.641778,1188.8582,211.06053
2.31,6.5116725,1297.496,976.08164,-49.523638,1189.0317,209.76072
2.32,6.5256925,1297.5007,976.19302,-50.439978,1189.1542,209.24377
2.33,6.4589225,1297.3919,976.61638,-51.539708,1189.1146,208.57883
2.34,6.4321425,1297.3281,977.38503,-52.136708,1189.6255,209.47513
2.35,6.3920625,1297.5116,977.87961,-52.870148,1190.8592,210.10669
2.36,6.0422425,1297.6739,977.82403,-54.020608,1192.2401,209.79217
2.37,5.2316825,1298.0723,977.47898,-55.361918,1193.4896,208.03454
2.38,4.8677525,1297.5651,978.1317,-56.811588,1194.0665,207.25995
2.39,4.2274525,1297.5607,978.37806,-58.077448,1194.5637,206.44638
2.4,3.5379225,1297.7595,978.55594,-58.669118,1194.4952,206.97451
2.41,3.3976125,1297.7326,978.22456,-59.505358,1193.9939,207.72587
2.42,2.9911225,1297.3707,978.1683,-59.631808,1193.1055,208.46782
2.43,2.2926425,1297.3972,977.00179,-59.280388,1192.5429,208.45193
2.44,1.4289825,1296.884,976.17338,-58.873558,1192.2206,208.5446
2.45,0.6459525,1296.4049,975.11768,-59.080658,1192.0039,208.27843
2.46,-0.3386375,1296.5133,973.6048,-59.162058,1191.8414,207.90808
2.47,-1.6541775,1297.9511,970.40739,-59.623888,1191.6119,206.29967
2.48,-2.6351375,1297.9791,969.81211,-59.936388,1190.9486,206.50376
2.49,-3.7344875,1297.6051,970.7351,-59.813898,1190.2534,206.97614
2.5,-4.5031975,1297.9718,971.58148,-59.502938,1189.8703,206.72395
2.51,-5.8573775,1297.7351,973.33236,-58.995898,1189.5763,206.716
2.52,-6.9464275,1297.8756,975.00664,-58.764788,1189.5615,206.46016
2.53,-8.8557275,1296.6838,978.03712,-58.928678,1189.2656,207.03617
2.54,-9.8173075,1296.9249,979.14171,-59.242678,1189.0502,206.84937
2.55,-11.559568,1297.3665,979.75587,-59.950388,1188.9397,206.29275
2.56,-12.773098,1297.3471,980.99481,-61.250598,1188.5293,206.31755
2.57,-14.413598,1297.5223,981.12303,-61.645628,1188.4834,205.42267
2.58,-15.780698,1297.0588,981.58322,-61.824098,1188.4058,205.02872
2.59,-17.581788,1297.5631,980.783,-62.141368,1188.3927,203.5631
2.6,-19.200608,1297.3043,979.93335,-62.443968,1188.3725,202.56384
2.61,-20.686768,1297.4205,978.85252,-62.839728,1188.1532,201.98789
