Time,postX,postY,postZ,wristX,wristY,wristZ
1.77,7.1199425,1296.9415,977.19759,37.891892,1203.2232,269.41004
1.78,7.0341325,1297.0614,976.94889,36.661302,1203.0663,270.17079
1.79,6.9975925,1297.0133,976.97463,36.616382,1202.6678,271.15503
1.8,6.9891725,1296.8911,976.99125,35.687452,1202.1852,272.3103
1.81,6.9741225,1297.0159,976.92381,34.518632,1201.6256,272.67145
1.82,7.0392325,1296.9703,976.81197,34.301682,1201.361,273.01565
1.83,7.0818025,1297.014,976.50641,33.549192,1201.1375,273.15101
1.84,6.9120825,1296.9059,976.42289,32.860322,1200.9006,273.48214
1.85,6.8027225,1296.8474,976.56328,32.482292,1200.4932,274.11539
1.86,6.7256125,1296.9077,976.6666,32.416912,1200.2746,274.71557
1.87,6.9770425,1297.0013,976.76623,32.054642,1200.1303,275.42911
1.88,7.0429625,1297.0381,976.83163,31.906452,1199.9178,276.16162
1.89,7.1064925,1296.983,976.77184,31.526792,1199.8017,276.39103
1.9,7.1038625,1296.9107,976.7454,30.961802,1199.8068,276.47649
1.91,6.9120225,1296.8827,976.70328,30.363892,1199.846,276.37515
1.92,6.9076125,1296.9961,976.77185,29.978632,1199.844,276.24028
1.93,6.9675125,1297.0032,976.75946,29.724452,1199.8116,276.22568
1.94,7.1528325,1297.0718,976.79239,29.342312,1199.5941,276.37779
1.95,7.0984825,1296.9965,976.78001,29.058882,1199.4085,276.65423
1.96,7.0097325,1296.9822,976.83702,28.757922,1199.3557,276.8536
1.97,7.0519525,1297.0232,976.88624,28.569412,1199.356,277.08724
1.98,6.9992525,1297.0389,976.91263,28.500272,1199.3311,277.20168
1.99,7.1292625,1297.0669,976.82567,28.539582,1199.3258,277.12825
2,7.0977025,1297.0048,976.62251,28.736432,1199.3197,276.92249
2.01,7.0376525,1297.0356,976.43668,28.916522,1199.3831,276.53044
2.02,6.8889525,1297.0109,976.33675,29.224802,1199.4444,276.42017
2.03,6.8122225,1296.9464,976.44887,29.575832,1199.464,276.51659
2.04,6.9395725,1296.9389,976.58804,29.839022,1199.3428,276.69576
2.05,6.9491925,1296.9965,976.56384,30.252082,1199.2772,276.95827
2.06,7.0208725,1297.0791,976.67417,30.507492,1199.2903,277.08718
2.07,7.1021425,1297.032,976.75594,30.870372,1199.3699,277.13856
2.08,7.0420625,1297.0804,976.93202,31.084062,1199.3893,277.09608
2.09,6.9992525,1296.9759,977.04315,31.579422,1199.4162,276.94957
2.1,7.0187925,1296.8914,977.14683,31.936422,1200.1241,277.12618
2.11,7.1504125,1297.1842,976.65249,32.523292,1201.3813,277.06324
2.12,7.0584525,1297.242,976.34838,33.773402,1203.3912,277.30479
2.13,7.0361625,1297.2782,976.18545,35.243602,1204.9341,277.14005
2.14,6.8409625,1297.0018,976.49287,35.858092,1205.942,276.72815
2.15,6.9412325,1297.0847,976.55878,36.512082,1206.4646,275.18798
2.16,7.0939025,1297.1547,976.67251,36.891952,1206.3091,273.32117
2.17,7.1044825,1297.1459,976.62488,36.836952,1206.0827,272.45173
2.18,7.1299925,1297.1361,976.51016,36.899482,1205.7729,272.96503
2.19,6.9179225,1297.0156,976.33512,37.080852,1205.8052,274.26595
2.2,6.8202025,1296.706,976.73631,36.853772,1205.4827,276.45783
2.21,6.9107525,1296.6672,976.92555,36.507062,1204.8965,277.8181
2.22,7.0217225,1296.6896,977.06474,35.838822,1204.1579,278.28819
2.23,7.0612025,1296.6664,977.24213,35.374002,1203.5711,278.47314
2.24,7.1097625,1296.7017,977.20001,35.181602,1203.3877,278.1709
2.25,7.0747625,1296.6948,977.1056,35.248522,1203.4475,278.15784
2.26,6.8740825,1296.6296,977.23787,35.297622,1203.4154,278.66902
2.27,6.9191825,1296.7287,977.20739,35.099222,1203.2806,279.42791
2.28,7.0071825,1296.9892,976.92997,35.063542,1202.7885,279.90209
2.29,6.9962625,1297.0175,976.82101,34.576202,1202.3015,280.86844
2.3,7.0404525,1296.9438,976.69595,34.400122,1202.3483,281.51216
2.31,6.9592625,1296.9424,976.61901,34.333812,1202.4539,281.9902
2.32,6.8963725,1297.0477,976.53408,34.344702,1202.4825,282.20733
2.33,6.9484625,1297.045,976.63169,34.276822,1202.3717,282.05177
2.34,7.0312725,1297.1777,976.55847,33.879432,1202.2597,281.5505
2.35,7.1936725,1297.0124,976.67326,33.720882,1202.0273,281.37018
2.36,7.0590425,1296.9937,976.50917,33.552032,1202.0437,281.40337
