Time,postX,postY,postZ,wristX,wristY,wristZ
2.65,35.387672,1283.8843,987.17135,157.05357,1177.8872,325.01672
2.66,35.429772,1283.7927,987.26047,158.09634,1178.1572,323.6088
2.67,35.527892,1283.6778,987.20253,158.82515,1178.0732,323.056
2.68,35.643942,1283.6429,987.06635,159.45819,1177.7826,322.5815
2.69,35.604812,1284.2737,986.1303,160.15664,1177.5507,321.88297
2.7,35.428122,1284.1791,986.2581,160.51387,1177.1582,321.88261
2.71,35.427572,1284.2205,986.31283,160.75738,1177.0611,321.77478
2.72,35.333582,1284.1932,986.74318,161.08691,1176.8763,322.08286
2.73,35.328852,1284.1815,987.00691,161.36103,1176.4396,322.47555
2.74,35.371752,1284.1705,987.14944,161.36697,1175.7542,322.81718
2.75,35.328072,1284.2364,987.03128,161.50238,1174.8692,323.20166
2.76,35.332092,1284.1823,986.89529,161.597,1174.4347,323.68907
2.77,35.363802,1284.2018,986.5933,161.40583,1174.1946,323.68732
2.78,35.455062,1284.2043,986.35112,161.50314,1174.1509,323.70273
2.79,35.575312,1284.1706,986.37341,161.57817,1174.2723,323.42676
2.8,35.523742,1284.1219,986.37158,161.88978,1174.2386,323.64831
2.81,35.472022,1284.0975,986.47321,161.92004,1174.0963,323.9193
2.82,35.359682,1284.1594,986.53814,161.56735,1174.0554,323.91048
2.83,35.412212,1284.2759,986.62687,161.2071,1173.8308,324.04638
2.84,35.378582,1284.7604,986.17658,161.1016,1173.8257,323.57359
2.85,35.379082,1284.2995,987.12563,161.04048,1173.5664,324.36096
2.86,35.318512,1284.2631,987.56064,161.01532,1173.3918,324.65798
2.87,35.252052,1284.184,988.0122,160.83183,1173.1709,325.30496
2.88,34.475022,1284.2684,988.57232,160.35374,1172.865,326.31644
2.89,33.641872,1284.4028,989.19311,159.83325,1172.6906,327.55889
2.9,32.923322,1284.3865,990.23711,159.2662,1172.3138,329.1776
2.91,32.706502,1284.3642,992.2407,158.97337,1171.6385,331.54273
2.92,31.731052,1284.328,994.24465,158.62794,1171.0222,333.5859
2.93,31.664832,1284.3501,995.86425,158.39425,1170.3899,335.91267
2.94,30.409132,1284.5427,997.69523,158.70501,1169.7712,338.26835
2.95,29.838132,1284.7919,999.63257,158.7034,1169.1249,341.00408
2.96,29.140732,1284.7512,1001.8803,158.55525,1168.5221,343.65217
2.97,28.019232,1284.8729,1003.0392,158.40088,1167.9883,346.0086
2.98,27.241672,1285.1009,1003.7267,158.2998,1167.7662,347.91862
2.99,26.123112,1285.316,1004.1889,157.74127,1167.7316,349.39713
3,25.318192,1285.187,1004.2274,157.02971,1168.1905,351.06988
3.01,24.451602,1285.9836,1002.772,156.51228,1169.2063,352.03232
3.02,23.071562,1285.646,1001.515,156.37016,1169.5774,353.87722
3.03,21.830822,1284.8677,1000.6542,156.29432,1169.1218,355.81734
3.04,19.874962,1285.0294,998.85345,155.65635,1168.66,356.77185
3.05,18.928992,1285.6874,996.76882,154.31189,1168.9645,357.59916
3.06,17.499462,1285.6308,994.77293,153.97679,1168.9914,358.64486
3.07,16.926272,1285.3337,993.90827,153.83699,1168.8256,360.61799
3.08,15.534232,1285.7354,991.43972,153.92474,1168.6706,361.01246
3.09,13.733482,1285.7171,989.59132,153.33169,1168.4201,362.25657
3.1,11.826812,1285.7988,987.48047,152.62039,1168.2245,363.61617
3.11,10.551472,1285.9609,985.01602,151.69108,1168.3961,365.05839
3.12,9.2118325,1286.1412,982.41563,150.08419,1168.3074,366.54049
3.13,7.8934025,1286.112,979.61555,148.84908,1167.8671,368.65896
3.14,5.7067425,1286.0329,976.88446,147.68564,1167.6017,370.4085
3.15,4.4358625,1286.1936,973.94807,146.97661,1167.3932,371.41444
3.16,3.0968625,1286.5457,971.59013,145.45815,1167.2908,371.8917
3.17,2.2374225,1286.7269,970.40371,144.38299,1167.7331,372.83681
3.18,1.4718825,1286.6684,970.37719,142.28341,1167.631,373.37219
3.19,-0.6670375,1286.2905,971.7696,140.60882,1167.662,375.06483
3.2,-2.1005375,1286.8682,973.23852,138.3829,1167.4797,375.01895
3.21,-4.3508575,1286.618,975.52985,135.79283,1167.1635,374.92926
3.22,-5.3418875,1286.7821,978.4945,134.53737,1167.224,375.6372
3.23,-6.2437775,1286.6049,981.81216,133.12779,1167.0183,376.59511
3.24,-7.3607475,1286.556,984.27049,131.03265,1166.8606,377.08512
3.25,-8.3559775,1286.3241,986.403,129.21682,1166.5781,377.69539
3.26,-9.1345875,1286.5766,988.2231,127.38791,1166.393,377.91186
3.27,-9.8848375,1287.182,989.54096,125.18593,1165.9504,377.17744
3.28,-11.197138,1287.6426,989.8643,123.2597,1165.8082,377.1155
3.29,-12.524588,1286.9826,991.37427,122.01784,1165.7573,377.79558
3.3,-12.650678,1286.6255,991.68218,119.50834,1165.6033,377.10142
3.31,-12.920708,1286.6722,991.50138,117.85302,1165.5578,376.36841
3.32,-13.334498,1285.7302,992.0435,117.02658,1164.9151,376.59264
3.33,-13.972818,1286.3725,989.92477,115.37523,1165.84,373.05008
3.34,-14.459588,1286.8216,987.70096,115.57369,1167.2481,370.02568
3.35,-15.188508,1286.9679,985.45428,116.50294,1168.6181,366.16957
3.36,-15.825328,1286.8215,983.49885,117.77588,1169.3377,362.6233
3.37,-15.696418,1287.0094,980.81617,120.04811,1170.3628,359.75266
3.38,-15.981528,1287.0339,978.08622,119.60077,1171.7325,357.98216
